0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 72, 0
0, 59, 8
0, 90, 8
0, 59, 22
0, 83, 21
0, 59, 8
0, 60, 8
0, 83, 21
0, 89, 8
0, 0, 0
0, 0, 0
0, 0, 0
