0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 253, 0
0, 89, 15
0, 90, 17
0, 149, 19
0, 120, 19
0, 149, 19
0, 180, 19
0, 179, 19
0, 1068, 39
