0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 92, 0
0, 73, 12
0, 90, 13
0, 89, 14
0, 90, 18
0, 119, 19
0, 0, 0
0, 0, 0
