0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 1109, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 2183, 38
0, 35, 57
